src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
100.121.79.73,100.123.225.126,15276,80,6,2026-05-07 10:03:26,641103.0,15782.175407071874,28.076611714498295,15.59811761916572,12.478494095332575,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,37711.94117647059,225206.0,3.0,79861.67435706683,641103.0,225978.0,11.0,71233.66666666667,98661.13061946486,448587.0,236108.0,3.0,64083.857142857145,101320.55874786513,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,224418.0,51.0,145317.0,102854.24344187263,225016.0,191677.0,209438.0,13697.842822868131,0.0,0.0,8835.0,5.0,0.0,42071428.571428575,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15280,80,6,2026-05-07 10:03:26,645744.0,15668.747986818305,27.874823459451424,15.486013033028568,12.388810426422856,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,37984.94117647059,242727.0,3.0,80865.18311251183,645744.0,243241.0,7.0,71749.33333333333,99811.19046145746,452936.0,253628.00000000003,3.0,64705.142857142855,103202.57058458043,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,242650.0,46.0,147134.0,105542.81466779253,242674.0,192685.0,211357.33333333334,22280.550626549204,0.0,0.0,8835.0,5.0,0.0,121027397.26027398,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15284,80,6,2026-05-07 10:03:26,659201.0,15348.884482881549,27.305783820109493,15.169879900060831,12.135903920048664,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,38776.529411764706,219538.0,3.0,79930.41911129928,659201.0,219581.0,12.0,73244.55555555556,97829.53573448404,454447.0,234395.0,3.0,64921.0,102586.4618372508,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,219491.0,43.0,109675.5,102375.06741511822,219495.0,9969.0,160831.75,87266.43326438579,0.0,0.0,8835.0,5.0,0.0,138046875.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15290,80,6,2026-05-07 10:03:26,655565.0,15635.367965037793,30.50803505373228,18.304821032239367,12.203214021492911,12,8,879,9371,145.0,66.0,73.25,21.745210200562944,2522.0,66.0,1171.375,1143.3782114309333,2522,66,512.5,901.4544081649387,812620.05,240,160,20,1,34503.42105263158,238170.0,5.0,77741.0682040511,655565.0,238209.0,5.0,59596.818181818184,94770.87222618771,469157.0,238333.0,5.0,67022.42857142857,105732.92826585985,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,512.5,64480,508,238054.0,39.0,116949.0,109483.50807541746,238131.0,15910.0,163521.75,87173.81040878907,0.0,0.0,8835.0,5.0,0.0,33850574.712643676,73.25,1171.375,0,12,8,879,9371
100.121.79.73,100.123.225.126,15300,80,6,2026-05-07 10:03:26,658544.0,15364.197380888749,27.333025583711947,15.185014213173304,12.148011370538642,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,38737.882352941175,238983.0,3.0,81524.40971727956,658544.0,239046.0,29.0,73171.55555555556,100345.62143590534,454100.0,239049.0,3.0,64871.42857142857,102589.90236005149,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,238921.0,63.0,145930.0,104435.5928247964,238920.0,198811.0,214015.0,17753.21606545323,0.0,0.0,8835.0,5.0,0.0,106445783.13253012,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15306,80,6,2026-05-07 10:03:26,670838.0,15082.627996625115,26.832111478479153,14.906728599155086,11.925382879324069,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,39461.05882352941,268298.0,2.0,84810.96247847888,670838.0,268344.0,22.0,74537.55555555556,104858.0291972713,458223.0,268365.0,2.0,65460.42857142857,105502.43471375725,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,268253.0,46.0,148598.33333333334,111385.38224361201,268252.0,177515.0,219424.0,37364.914139693494,0.0,0.0,8835.0,5.0,0.0,144836065.5737705,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15312,80,6,2026-05-07 10:03:26,640092.0,15807.102728982709,28.120957612343226,15.62275422907957,12.498203383263656,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,37652.470588235294,237625.0,3.0,79705.02852991784,640092.0,237691.0,11.0,71121.33333333333,98177.02544553555,445634.0,237656.0,3.0,63662.0,100887.56640934502,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,237593.0,66.0,144007.66666666666,103300.82013980119,237559.0,194331.0,208761.0,20363.276815548787,0.0,0.0,8835.0,5.0,0.0,187978723.40425533,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15318,80,6,2026-05-07 10:03:26,648920.0,15592.060654626146,27.738396104296367,15.410220057942427,12.32817604635394,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,38171.76470588235,248574.0,3.0,81270.22582321524,648920.0,248634.0,7.0,72102.22222222222,100469.85183933181,455423.0,248647.0,3.0,65060.42857142857,103100.77671157774,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,247752.0,60.0,147371.0,106425.71866799866,248514.0,193379.0,211810.0,25953.727452269097,0.0,0.0,8835.0,5.0,0.0,10542959.427207638,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15322,80,6,2026-05-07 10:03:26,632907.0,16090.831670371792,30.02020834024588,17.38012061803709,12.640087722208792,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,35161.5,236336.0,3.0,77136.06595436837,632907.0,236385.0,8.0,63290.7,94643.07018271333,451667.0,236403.0,3.0,64523.857142857145,102018.19802428609,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,236287.0,49.0,111169.75,107036.91167857703,236287.0,7021.0,156443.0,88496.96373322647,0.0,0.0,8835.0,5.0,0.0,131865671.64179105,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15326,80,6,2026-05-07 10:03:26,627615.0,16121.348278801494,28.680002868000287,15.933334926666825,12.74666794133346,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,36918.529411764706,242927.0,2.0,78421.07793498141,627615.0,242973.0,19.0,69735.0,96703.3166143862,441090.0,242992.0,2.0,63012.857142857145,100234.49423288596,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,242882.0,46.0,108936.25,106560.50492648532,242881.0,8954.0,155533.0,87852.79632146037,0.0,0.0,8835.0,5.0,0.0,142500000.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15342,80,6,2026-05-07 10:03:26,616394.0,16521.899953601107,30.824440211942363,17.845728543756103,12.978711668186257,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,34244.11111111111,240003.0,3.0,74337.70959381464,616394.0,240044.0,25.0,61639.4,90995.45353939394,450775.0,240073.0,3.0,64396.42857142857,101996.11824806602,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,239958.0,41.0,109109.75,104767.24106650657,239962.0,8446.0,150483.75,86335.99002262903,0.0,0.0,8835.0,5.0,0.0,144836065.5737705,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15346,80,6,2026-05-07 10:03:26,613959.0,16587.4268477211,30.94669188007668,17.916505825307553,13.030186054769128,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,34108.833333333336,236092.0,3.0,77067.38571265627,613959.0,236146.0,5.0,61395.9,95038.65075794164,446384.0,236128.0,3.0,63769.142857142855,100978.2647184582,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,236061.0,54.0,148651.33333333334,105618.0979641063,236038.0,167485.0,204455.66666666666,28244.811374048073,0.0,0.0,8835.0,5.0,0.0,192065217.39130434,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15356,80,6,2026-05-07 10:03:26,592343.0,17081.31943823089,30.38779896107492,16.88211053393051,13.50568842714441,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,34843.705882352944,213719.0,2.0,74698.97735323675,592343.0,213780.0,8.0,65815.88888888889,92327.13664458384,424846.0,213774.0,2.0,60692.28571428572,95853.57402191903,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,213679.0,61.0,139346.0,98563.80068767641,213658.0,167369.0,195117.33333333334,19987.55820226395,0.0,0.0,8835.0,5.0,0.0,166698113.20754716,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15368,80,6,2026-05-07 10:03:26,586376.0,17255.140046659482,30.69702716345826,17.053903979699033,13.643123183759226,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,34492.705882352944,229901.0,3.0,75450.01803357263,586376.0,229936.0,6.0,65152.88888888889,93697.50887646011,428735.0,229948.0,3.0,61247.857142857145,97074.78541594115,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,229853.0,35.0,142696.0,101700.86460792749,229866.0,157545.0,195208.0,29601.286897700917,0.0,0.0,8835.0,5.0,0.0,135923076.92307693,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15372,80,6,2026-05-07 10:03:26,573952.0,17628.651873327384,31.36150758251561,17.423059768064228,13.938447814451383,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,33761.882352941175,205320.0,3.0,71809.41746602384,573952.0,205361.0,17.0,63772.444444444445,88568.74050904205,421492.0,215847.0,3.0,60213.142857142855,95155.91472559815,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,205288.0,41.0,136419.66666666666,96435.87362364461,205279.0,152354.0,187198.66666666666,24644.756850539674,0.0,0.0,8835.0,5.0,0.0,192065217.39130434,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15388,80,6,2026-05-07 10:03:26,561696.0,18013.302569361364,32.04580413604512,17.80322452002507,14.242579616020054,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,33040.94117647059,210543.0,2.0,70626.55243767625,561696.0,210968.0,8.0,62410.666666666664,87251.45672391061,426118.0,224508.0,2.0,60874.0,96326.17345546032,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,210532.0,46.0,106367.5,99634.2889207827,210500.0,13819.0,140227.5,78498.38418241487,0.0,0.0,8835.0,5.0,0.0,147250000.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15404,80,6,2026-05-07 10:03:26,554581.0,18363.41309925872,34.26009906578119,19.834794195978585,14.425304869802607,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,30810.055555555555,205654.0,3.0,66626.85943994545,554581.0,205714.0,9.0,55458.1,81586.82879172348,419333.0,212906.0,3.0,59904.71428571428,94513.54307295903,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,205612.0,60.0,101845.75,95381.67177811207,205594.0,11496.0,135612.75,76300.83958048889,0.0,0.0,8835.0,5.0,0.0,144836065.5737705,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15410,80,6,2026-05-07 10:03:26,550516.0,18379.120679507952,32.69659737409994,18.16477631894441,14.531821055155527,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,32383.29411764706,208863.0,3.0,68456.0311576319,550516.0,208916.0,6.0,61168.444444444445,84336.14777663532,417135.0,208921.0,3.0,59590.71428571428,94103.42563783484,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,208826.0,53.0,102158.25,95468.10674349575,208810.0,10423.0,135463.75,77337.57628531876,0.0,0.0,8835.0,5.0,0.0,173235294.11764705,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15418,80,6,2026-05-07 10:03:26,540737.0,18711.49930557739,33.28790151219539,18.49327861788633,14.794622894309063,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,31808.058823529413,212140.0,3.0,68919.12487279445,540737.0,212193.0,5.0,60081.88888888889,85495.81457519745,397859.0,212202.0,3.0,56837.0,89923.46352950856,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,212099.0,53.0,130810.66666666667,93367.68796656701,212087.0,142759.0,178383.66666666666,28335.625836666386,0.0,0.0,8835.0,5.0,0.0,155000000.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15420,80,6,2026-05-07 10:03:26,543729.0,18608.534766400175,33.10472680324205,18.39151489069003,14.713211912552024,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,31984.058823529413,197545.0,3.0,69330.0777869008,543729.0,197579.0,6.0,60414.333333333336,85914.5227938146,384103.0,197605.0,3.0,54871.857142857145,86699.80985549848,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,197507.0,34.0,127841.33333333333,90495.80647497185,197511.0,159537.0,181016.0,15898.351298169255,0.0,0.0,8835.0,5.0,0.0,169903846.15384614,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15426,80,6,2026-05-07 10:03:26,518749.0,19504.615912512603,34.69886207009556,19.27714559449753,15.421716475598025,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,30514.647058823528,202971.0,3.0,66721.94518512778,518749.0,203014.0,6.0,57638.77777777778,82896.29088710487,379844.0,203033.0,3.0,54263.42857142857,85928.23017721101,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,202931.0,43.0,126355.0,89985.69296653033,202928.0,138799.0,172613.66666666666,26297.2927672962,0.0,0.0,8835.0,5.0,0.0,152327586.20689654,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15432,80,6,2026-05-07 10:03:26,510858.99999999994,19935.050571684165,37.1922585292615,21.532360201151395,15.659898328110106,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,28381.055555555555,197811.0,3.0,63976.32942778499,510859.0,197850.0,5.0,51085.9,78890.36945717773,365390.0,197854.0,3.0,52198.57142857143,82827.08536438539,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,197773.0,39.0,121587.0,86863.75144251293,197772.0,145367.0,170037.66666666666,21503.6515710446,0.0,0.0,8835.0,5.0,0.0,173235294.11764705,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15446,80,6,2026-05-07 10:03:26,512995.0,19723.38911685299,35.08806128714705,19.49336738174836,15.594693905398689,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,30176.176470588234,195276.0,3.0,63364.86186340863,512995.0,195330.0,7.0,56999.444444444445,77930.73478575006,359849.0,195313.0,3.0,51407.0,81588.70885466585,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,195238.0,54.0,87544.0,84084.22622882368,195222.0,6552.0,125790.0,71220.89099063561,0.0,0.0,8835.0,5.0,0.0,166698113.20754716,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15450,80,6,2026-05-07 10:03:26,507650.99999999994,19931.01559929952,35.457430400018914,19.698572444454953,15.758857955563961,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,29861.823529411766,200961.0,2.0,64539.29586213831,507651.0,201007.0,9.0,56405.666666666664,79920.61371135736,350972.0,200989.0,2.0,50138.857142857145,80343.18158896083,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,200923.0,46.0,115308.0,84644.75072915036,200915.0,144983.0,167488.33333333334,24104.685538062695,0.0,0.0,8835.0,5.0,0.0,173235294.11764705,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15464,80,6,2026-05-07 10:03:26,500482.0,20216.51128312307,35.965329422436774,19.980738568020428,15.984590854416343,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,29440.117647058825,192981.0,3.0,64002.27120407741,500482.0,193089.0,6.0,55609.11111111111,79397.34658376947,341193.0,193024.0,3.0,48741.857142857145,77880.12506855569,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,192942.0,108.0,113533.66666666667,82316.95699888059,192873.0,147578.0,166522.0,19219.035581076037,0.0,0.0,8835.0,5.0,0.0,163611111.1111111,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15476,80,6,2026-05-07 10:03:26,500577.00000000006,20212.674573542132,35.95850388651496,19.97694660361942,15.981557282895537,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,29445.70588235294,193996.0,2.0,63951.3825511819,500577.0,194029.0,6.0,55619.666666666664,79476.16016419292,341726.0,194050.0,2.0,48818.0,78082.43343141547,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,193960.0,33.0,113119.66666666667,82388.46942921617,193963.0,146277.0,166037.0,20306.01415016415,0.0,0.0,8835.0,5.0,0.0,180306122.4489796,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15482,80,6,2026-05-07 10:03:26,477848.0,21174.097202457684,37.6688821549949,20.92715675277494,16.741725402219952,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,28108.70588235294,177985.0,2.0,59147.75319959798,477848.0,178034.0,19.0,53094.22222222222,72925.08035843328,334475.0,178039.0,2.0,47782.142857142855,75484.08635397184,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,177948.0,49.0,107190.33333333333,77049.08370786911,177936.0,143253.0,154932.33333333334,16266.69432374698,0.0,0.0,8835.0,5.0,0.0,173235294.11764705,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15494,80,6,2026-05-07 10:03:26,478858.0,21129.43711914597,37.58943152249727,20.883017512498487,16.706414009998788,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,28168.117647058825,173924.0,2.0,60932.47944857377,478858.0,173973.0,6.0,53206.444444444445,75490.22632855066,331046.0,173983.0,2.0,47292.28571428572,74800.70951862553,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,173885.0,49.0,110157.33333333333,78179.7646638111,173875.0,147706.0,159379.0,10868.337407349847,0.0,0.0,8835.0,5.0,0.0,169903846.15384614,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15512,80,6,2026-05-07 10:03:26,465874.0,21718.318687026964,38.63705637146524,21.46503131748069,17.172025053984555,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,27404.352941176472,159882.0,2.0,57388.99394272202,465874.0,159923.0,7.0,51763.77777777778,70541.25794609339,318907.0,159921.0,2.0,45558.142857142855,71922.69797384366,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,159846.0,41.0,102107.66666666667,72379.37256029664,159841.0,146466.0,151055.66666666666,6214.2508442736325,0.0,0.0,8835.0,5.0,0.0,180306122.4489796,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15518,80,6,2026-05-07 10:03:26,473565.0,21504.967639078055,40.121208281862046,23.228067952656975,16.89314032920507,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,26309.166666666668,165516.0,3.0,57049.30187638875,473565.0,165564.0,6.0,47356.5,69846.07627096886,324392.0,165604.0,3.0,46341.71428571428,73175.0938028864,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,165477.0,48.0,79358.25,75297.43026948198,165468.0,5977.0,116615.5,64305.9239825539,0.0,0.0,8835.0,5.0,0.0,163611111.1111111,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15534,80,6,2026-05-07 10:03:26,475664.0,21271.31756870396,37.84183793602207,21.02324329779004,16.81859463823203,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,27980.235294117647,156727.0,2.0,58825.87218875863,475664.0,156795.0,6.0,52851.555555555555,72408.08054678107,318865.0,164495.0,2.0,45552.142857142855,71942.49251694731,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,154185.0,72.0,102696.66666666667,72566.74000455641,156659.0,153803.0,154891.0,1261.2121153874157,0.0,0.0,8835.0,5.0,0.0,149745762.7118644,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15544,80,6,2026-05-07 10:03:26,469323.0,21558.713295534206,38.353117149596336,21.307287305331297,17.045829844265036,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,27607.235294117647,154233.0,2.0,57432.15886850831,469323.0,154681.0,16.0,52147.0,70493.43241434307,321188.0,168339.0,2.0,45884.0,72542.4832317489,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,152337.0,35.0,78272.75,74041.01743079642,154191.0,6548.0,115280.25,62816.28054244775,0.0,0.0,8835.0,5.0,0.0,155000000.0,74.7,1171.375,0,10,8,747,9371
100.121.79.73,100.123.225.126,15552,80,6,2026-05-07 10:03:26,454727.0,22395.855095474868,41.783311745288934,24.190338378851486,17.592973366437445,11,8,813,9371,145.0,66.0,73.9090909090909,22.597081651699042,2522.0,66.0,1171.375,1143.3782114309333,2522,66,536.0,918.8822156924082,844344.5263157894,220,160,20,1,25262.61111111111,154717.0,2.0,54240.794592404636,454727.0,155203.0,5.0,45472.7,66294.92658424172,306287.0,170719.0,2.0,43755.28571428572,69692.43875304508,0,0,0,0,1,0,0,0,0,0,0,0.7272727272727273,536.0,64480,508,154658.0,56.0,96573.0,68717.82189505135,154672.0,134994.0,145997.0,8200.43124882263,0.0,0.0,8835.0,5.0,0.0,147250000.0,73.9090909090909,1171.375,0,11,8,813,9371
100.121.79.73,100.123.225.126,15554,80,6,2026-05-07 10:03:26,467205.0,21656.44631371668,38.526984942370056,21.40388052353892,17.123104418831137,10,8,747,9371,145.0,66.0,74.7,23.554405108174567,2522.0,66.0,1171.375,1143.3782114309333,2522,66,562.1111111111111,937.1758336672348,878298.5432098765,200,160,20,1,27482.647058823528,153284.0,3.0,55996.39567176064,467205.0,153720.0,8.0,51911.666666666664,68362.38187775497,321600.0,175555.0,3.0,45942.857142857145,72954.6141719603,0,0,0,0,1,0,0,0,0,0,0,0.8,562.1111111111111,64480,508,150752.0,50.0,77982.5,70404.65839168598,153242.0,13122.0,114346.25,58527.0247764868,0.0,0.0,8835.0,5.0,0.0,155000000.0,74.7,1171.375,0,10,8,747,9371
